course_id,yards_from_pin,into_hole
13400,565.93,0
13400,2.76,0
13400,455.69,0
13400,477.57,0
13400,410.92,0
13400,499.79,0
13400,908.38,0
13400,459,0
13400,908.38,0
13400,908.38,0
13400,889.27,0
13400,452.3,0
13400,417.54,0
13400,908.38,0
13400,547.08,0
13400,492.99,0
13400,908.38,0
13400,18.14,0
13400,908.38,0
13400,4.8,0
13400,908.38,0
13400,367.19,0
13400,908.38,0
13400,908.38,0
13400,50.78,0
13400,257.92,0
13400,217.83,0
13400,681.08,0
13400,443.86,0
13400,536.6,0
13400,908.38,0
13400,643.67,0
13400,529.04,0
13400,908.38,0
13400,21.42,0
13400,488.75,0
13400,0,1
13400,908.38,0
13400,556.48,0
13400,491.31,0
13400,334.06,0
13400,244.95,0
13400,13.41,0
13400,1.11,0
13400,0,1
13400,640,0
13400,727.61,0
13400,908.38,0
13400,324.58,0
13400,571.63,0
13400,530.33,0
13400,31.56,0
13400,908.38,0
13400,565.78,0
13400,639.44,0
13400,474.44,0
13400,456.2,0
13400,334.14,0
13400,28.82,0
13400,238.24,0
13400,908.38,0
13400,280.79,0
13400,336.94,0
13400,868.77,0
13400,233.64,0
13400,908.38,0
13400,908.38,0
13400,168.71,0
13400,514.98,0
13400,475.88,0
13400,908.38,0
13400,16.07,0
13400,10.15,0
13400,291.06,0
13400,908.38,0
13400,4.84,0
13400,521.55,0
13400,609.56,0
13400,214.05,0
13400,558.35,0
13400,86.39,0
13400,27.96,0
13400,908.38,0
13400,262.55,0
13400,908.38,0
13400,740.17,0
13400,17.54,0
13400,240.66,0
13400,339.66,0
13400,908.38,0
13400,402.41,0
13400,40.51,0
13400,908.38,0
13400,4.9,0
13400,113.73,0
13400,908.38,0
13400,26.74,0
13400,457.95,0
13400,54.19,0
13400,846.71,0
13400,310.84,0
13400,908.38,0
13400,230.13,0
13400,472.34,0
13400,908.38,0
13400,908.38,0
13400,92.09,0
13400,0,1
13400,377.52,0
13400,769.92,0
13400,908.38,0
13400,2.04,0
13400,636.91,0
13400,908.38,0
13400,363.06,0
13400,523,0
13400,908.38,0
13400,908.38,0
13400,233.08,0
13400,908.38,0
13400,908.38,0
13400,20.34,0
13400,908.38,0
13400,908.38,0
13400,40.73,0
13400,450.74,0
13400,567.51,0
13400,466.39,0
13400,472.16,0
13400,0,1
13400,5.23,0
13400,272.23,0
13400,530.18,0
13400,285.17,0
13400,439.29,0
13400,908.38,0
13400,0,1
13400,453.33,0
13400,877.44,0
13400,554.29,0
13400,475.17,0
13400,0,1
13400,515.31,0
13400,908.38,0
13400,252.05,0
13400,908.38,0
13400,327.71,0
13400,578.16,0
13400,236.71,0
13400,908.38,0
13400,908.38,0
13400,2.51,0
13400,85.61,0
13400,464.29,0
13400,908.38,0
13400,1.22,0
13400,908.38,0
13400,908.38,0
13400,405.21,0
13400,703.09,0
13400,0,1
13400,156.68,0
13400,908.38,0
13400,908.38,0
13400,85.78,0
13400,508.98,0
13400,908.38,0
13400,213.85,0
13400,394.46,0
13400,11.51,0
13400,443.46,0
13400,86.38,0
13400,908.38,0
13400,47.23,0
13400,0,1
13400,908.38,0
13400,24.81,0
13400,158.6,0
13400,908.38,0
13400,653.26,0
13400,719.83,0
13400,908.38,0
13400,499.33,0
13400,6.57,0
13400,908.38,0
13400,256.03,0
13400,908.38,0
13400,390.42,0
13400,26.96,0
13400,426.11,0
13400,280.59,0
13400,908.38,0
13400,908.38,0
13400,908.38,0
13400,248.16,0
13400,908.38,0
13400,572.43,0
13400,15.33,0
13400,48.62,0
13400,908.38,0
13400,583.98,0
13400,500.82,0
13400,507.19,0
13400,0,1
13400,248.16,0
13400,367.87,0
13400,87.45,0
13400,0,1
13400,656.49,0
13400,335.81,0
13400,26.96,0
13400,649.2,0
13400,433.48,0
13400,908.38,0
13400,908.38,0
13400,577.21,0
13400,492.7,0
13400,908.38,0
13400,387.92,0
13400,731.05,0
13400,795.06,0
13400,0,1
13400,24.11,0
13400,908.38,0
13400,8.4,0
13400,2.47,0
13400,1.65,0
13400,5.45,0
13400,427.78,0
13400,908.38,0
13400,739.69,0
13400,1.81,0
13400,21.17,0
13400,908.38,0
13400,908.38,0
13400,467.85,0
13400,84.45,0
13400,237.76,0
13400,76.56,0
13400,514.83,0
13400,908.38,0
13400,127.2,0
13400,0,1
13400,908.38,0
13400,188.36,0
13400,561.34,0
13400,9.74,0
13400,361.58,0
13400,908.38,0
13400,33.01,0
13400,452.12,0
13400,156.82,0
13400,708.11,0
13400,247.69,0
13400,427.34,0
13400,908.38,0
13400,908.38,0
13400,908.38,0
13400,0,1
13400,2.67,0
13400,534.29,0
13400,289.6,0
13400,908.38,0
13400,242.66,0
13400,908.38,0
13400,25.48,0
13400,113.64,0
13400,506.11,0
13400,434.24,0
13400,89.28,0
13400,110.24,0
13400,690.46,0
13400,173.77,0
13400,408.18,0
13400,389.56,0
13400,908.38,0
13400,492.83,0
13400,244.66,0
13400,908.38,0
13400,234.78,0
13400,23.05,0
13400,113.64,0
13400,496.17,0
13400,387.39,0
13400,432.55,0
13400,380.18,0
13400,208.98,0
13400,575.31,0
13400,21.53,0
13400,908.38,0
13400,266.55,0
13400,477.29,0
13400,0,1
13400,694.81,0
13400,175.07,0
13400,320.55,0
13400,908.38,0
13400,547.93,0
13400,447.81,0
13400,219.64,0
13400,462.96,0
13400,521.85,0
13400,255.47,0
13400,87.37,0
13400,507.75,0
13400,429.84,0
13400,480.71,0
13400,135.51,0
13400,2.59,0
13400,908.38,0
13400,9.9,0
13400,472.41,0
13400,908.38,0
13400,367.87,0
13400,908.38,0
13400,0,1
13400,908.38,0
13400,160.75,0
13400,273.56,0
13400,634.31,0
13400,445.01,0
13400,224.97,0
13400,908.38,0
13400,908.38,0
13400,490.46,0
13400,47.45,0
13400,545.69,0
13400,13.7,0
13400,593.83,0
13400,425.43,0
13400,296.33,0
13400,908.38,0
13400,338.86,0
13400,0,1
13400,0,1
13400,1.7,0
13400,0,1
13400,833.18,0
13400,239.86,0
13400,452.67,0
13400,908.38,0
13400,908.38,0
13400,634.18,0
13400,514.36,0
13400,155.79,0
13400,908.38,0
13400,458.11,0
13400,908.38,0
13400,577.21,0
13400,86.8,0
13400,545.65,0
13400,497.26,0
13400,550.21,0
13400,908.38,0
13400,327.27,0
13400,334.61,0
13400,570.81,0
13400,23.08,0
13400,435.74,0
13400,82.33,0
13400,224.03,0
13400,5.1,0
13400,0,1
13400,908.38,0
13400,4.9,0
13400,908.38,0
13400,908.38,0
13400,908.38,0
13400,313.02,0
13400,522.37,0
13400,637.61,0
13400,908.38,0
13400,596.51,0
13400,0,1
13400,46.76,0
13400,98.08,0
13400,210.92,0
13400,420.33,0
13400,202.05,0
13400,732.3,0
13400,60.72,0
13400,908.38,0
13400,535.68,0
13400,312.49,0
13400,314.71,0
13400,108.88,0
13400,506.07,0
13400,520.64,0
13400,4.48,0
13400,78.89,0
13400,416.14,0
13400,908.38,0
13400,416.14,0
13400,385.17,0
13400,389.38,0
13400,908.38,0
13400,908.38,0
13400,0,1
13400,0,1
13400,908.38,0
13400,4.14,0
13400,1.79,0
13400,533.94,0
13400,908.38,0
13400,89.62,0
13400,274.5,0
13400,568.42,0
13400,52.18,0
13400,641.77,0
13400,4.14,0
13400,55.28,0
13400,153.78,0
13400,216.7,0
13400,553.46,0
13400,675.75,0
13400,216.7,0
13400,908.38,0
13400,16.87,0
13400,361.25,0
13400,219.64,0
13400,41.01,0
13400,665.83,0
13400,704.15,0
13400,34.83,0
13400,908.38,0
13400,908.38,0
13400,508.25,0
13400,423.79,0
13400,229.02,0
13400,730.49,0
13400,358.63,0
13400,534.45,0
13400,908.38,0
13400,641.09,0
13400,557.36,0
13400,908.38,0
13400,91.66,0
13400,908.38,0
13400,0,1
13400,908.38,0
13400,908.38,0
13400,908.38,0
13400,908.38,0
13400,428.35,0
13400,2.35,0
13400,908.38,0
13400,557.36,0
13400,270.01,0
13400,70.59,0
13400,456.36,0
13400,5.07,0
13400,160.72,0
13400,788.17,0
13400,493.4,0
13400,1.25,0
13400,600.14,0
13400,460.63,0
13400,2.58,0
13400,492.55,0
13400,407.04,0
13400,27.96,0
13400,271.32,0
13400,4.84,0
13400,261.61,0
13400,908.38,0
13400,432.72,0
13400,438.71,0
13400,243.9,0
13400,526.16,0
13400,471.44,0
13400,689.68,0
13400,395.41,0
13400,5.86,0
13400,908.38,0
13400,488.01,0
13400,908.38,0
13400,711.26,0
13400,21.77,0
13400,92.09,0
13400,908.38,0
13400,908.38,0
13400,455.42,0
13400,0,1
13400,19.58,0
13400,908.38,0
13400,353.1,0
13400,908.38,0
13400,828.82,0
13400,908.38,0
13400,908.38,0
13400,908.38,0
13400,711.65,0
13400,0,1
13400,0.5,0
13400,88.12,0
13400,908.38,0
13400,335.77,0
13400,528.99,0
13400,533.85,0
13400,305.39,0
13400,0,1
13400,359.06,0
13400,442.24,0
13400,462.17,0
13400,611.26,0
13400,135.36,0
13400,529.84,0
13400,908.38,0
13400,656.11,0
13400,3.17,0
13400,330.15,0
13400,0,1
13400,173.77,0
13400,452.99,0
13400,24.48,0
13400,511.6,0
13400,908.38,0
13400,908.38,0
13400,482.71,0
13400,908.38,0
13400,106.28,0
13400,258.73,0
13400,602.68,0
13400,1.26,0
13400,597.41,0
13400,908.38,0
13400,908.38,0
13400,0,1
13400,480.73,0
13400,97.63,0
13400,396.39,0
13400,506.07,0
13400,908.38,0
13400,85.07,0
13400,31.73,0
13400,908.38,0
13400,447.96,0
13400,0,1
13400,908.38,0
13400,908.38,0
13400,206.97,0
13400,457.49,0
13400,488.29,0
13400,228.57,0
13400,480.26,0
13400,445.95,0
13400,609.26,0
13400,908.38,0
13400,908.38,0
13400,227.76,0
13400,22.7,0
13400,7.53,0
13400,281.68,0
13400,908.38,0
13400,516.1,0
13400,908.38,0
13400,188.78,0
13400,565.78,0
13400,808.85,0
13400,485.56,0
13400,586.34,0
13400,430.77,0
13400,337.19,0
13400,124.25,0
13400,4.09,0
13400,908.38,0
13400,485.56,0
13400,908.38,0
13400,813.53,0
13400,0,1
13400,767.26,0
13400,378.13,0
13400,557.58,0
13400,118.6,0
13400,908.38,0
13400,908.38,0
13400,285.68,0
13400,97.69,0
13400,205.4,0
13400,417.91,0
13400,494.92,0
13400,395.41,0
13400,421.42,0
13400,908.38,0
13400,514.8,0
13400,345.49,0
13400,109.49,0
13400,419.62,0
13400,590.66,0
13400,908.38,0
13400,492.7,0
13400,642.13,0
13400,293.03,0
13400,618.33,0
13400,274.17,0
13400,117.32,0
13400,549.49,0
13400,0,1
13400,17.41,0
13400,270.58,0
13400,0,1
13400,1.43,0
13400,0,1
13400,908.38,0
13400,0,1
13400,908.38,0
13400,0,1
13400,326.73,0
13400,0,1
13400,908.38,0
13400,2.58,0
13400,0,1
13400,908.38,0
13400,474.99,0
13400,219.75,0
13400,96.09,0
13400,546.77,0
13400,168.48,0
13400,908.38,0
13400,4.77,0
13400,7.56,0
13400,205.23,0
13400,908.38,0
13400,711.75,0
13400,0,1
13400,871.85,0
13400,460.4,0
13400,220.45,0
13400,422.36,0
13400,908.38,0
13400,12.56,0
13400,871.85,0
13400,908.38,0
13400,702.08,0
13400,221.22,0
13400,401.13,0
13400,908.38,0
13400,908.38,0
13400,467.62,0
13400,57.48,0
13400,507.76,0
13400,533.94,0
13400,908.38,0
13400,249.55,0
13400,228.66,0
13400,134.69,0
13400,295.86,0
13400,908.38,0
13400,908.38,0
13400,428.67,0
13400,908.38,0
13400,379.19,0
13400,621.06,0
13400,524.3,0
13400,720.91,0
13400,283.6,0
13400,908.38,0
13400,908.38,0
13400,908.38,0
13400,908.38,0
13400,415.05,0
13400,507.61,0
13400,179.11,0
13400,731.13,0
13400,908.38,0
13400,455.83,0
13400,55.99,0
13400,508.91,0
13400,908.38,0
13400,568.87,0
13400,488.05,0
13400,495.45,0
13400,533.38,0
13400,875.5,0
13400,715.36,0
13400,720.67,0
13400,468.19,0
13400,5.71,0
13400,908.38,0
13400,533.38,0
13400,865.91,0
13400,228.66,0
13400,497.26,0
13400,202.13,0
13400,615.26,0
13400,400.71,0
13400,21.88,0
13400,456.51,0
13400,33.61,0
13400,268.35,0
13400,250.92,0
13400,545.07,0
13400,534.02,0
13400,243.27,0
13400,601.05,0
13400,154.58,0
13400,908.38,0
13400,300.44,0
13400,427.27,0
13400,724.28,0
13400,908.38,0
13400,17.81,0
13400,519.65,0
13400,908.38,0
13400,370.66,0
13400,70.59,0
13400,908.38,0
13400,237.67,0
13400,598.95,0
13400,29.13,0
13400,392.82,0
13400,349.4,0
13400,422.75,0
13400,283.12,0
13400,157.03,0
13400,530.02,0
13400,908.38,0
13400,289.14,0
13400,407.55,0
13400,243.21,0
13400,908.38,0
13400,908.38,0
13400,320.3,0
13400,3.76,0
13400,517.43,0
13400,908.38,0
13400,244.43,0
13400,215.1,0
13400,908.38,0
13400,908.38,0
13400,11.13,0
13400,108.62,0
13400,908.38,0
13400,514.27,0
13400,244.18,0
13400,704.95,0
13400,548.49,0
13400,320.55,0
13400,377.17,0
13400,510.82,0
13400,312.61,0
13400,908.38,0
13400,493.19,0
13400,3.21,0
13400,908.38,0
13400,16.9,0
13400,320.56,0
13400,546.34,0
13400,0,1
13400,179.17,0
13400,397.42,0
13400,670.83,0
13400,86.91,0
13400,556.48,0
13400,0,1
13400,706.83,0
13400,603.64,0
13400,412.14,0
13400,286.21,0
13400,245.78,0
13400,424.11,0
13400,908.38,0
13400,532.84,0
13400,694.24,0
13400,125.6,0
13400,908.38,0
13400,908.38,0
13400,884.2,0
13400,221.58,0
13400,253.61,0
13400,452.64,0
13400,32.71,0
13400,0,1
13400,0,1
13400,483.64,0
13400,512.94,0
13400,18.06,0
13400,22.02,0
13400,495.67,0
13400,135.66,0
13400,908.38,0
13400,908.38,0
13400,10.89,0
13400,495.45,0
13400,546.61,0
13400,908.38,0
13400,908.38,0
13400,908.38,0
13400,530.18,0
13400,461.41,0
13400,424.56,0
13400,873.07,0
13400,158.87,0
13400,447.16,0
13400,32.82,0
13400,0,1
13400,256.34,0
13400,0,1
13400,449.46,0
13400,28.33,0
13400,0,1
13400,584.58,0
13400,908.38,0
13400,179.64,0
13400,315.49,0
13400,10.15,0
13400,292.78,0
13400,908.38,0
13400,64.33,0
13400,179.64,0
13400,547.46,0
13400,908.38,0
13400,2.25,0
13400,0,1
13400,736.79,0
13400,191.97,0
13400,698.71,0
13400,733.18,0
13400,463.68,0
13400,610.42,0
13400,219.91,0
13400,466.53,0
13400,707.24,0
13400,908.38,0
13400,7.62,0
13400,0,1
13400,22.04,0
13400,34.3,0
13400,497.84,0
13400,908.38,0
13400,908.38,0
13400,438.85,0
13400,238.24,0
13400,20.68,0
13400,0,1
13400,377.85,0
13400,587.13,0
13400,513.25,0
13400,277.71,0
13400,588.8,0
13400,215.18,0
13400,22.26,0
13400,257.2,0
13400,0,1
13400,908.38,0
13400,340.7,0
13400,240.1,0
13400,384.86,0
13400,6.13,0
13400,908.38,0
13400,908.38,0
13400,908.38,0
13400,620.5,0
13400,202.76,0
13400,477.78,0
13400,316.49,0
13400,52.7,0
13400,908.38,0
13400,74.83,0
13400,321.15,0
13400,39.69,0
13400,437.82,0
13400,464.71,0
13400,76.41,0
13400,908.38,0
13400,118.91,0
13400,257.92,0
13400,132.66,0
13400,537.08,0
13400,908.38,0
13400,210.28,0
13400,41.26,0
13400,0,1
13400,325.92,0
13400,908.38,0
13400,908.38,0
13400,0,1
13400,231.93,0
13400,395.07,0
13400,227.45,0
13400,489.45,0
13400,6.77,0
13400,5.13,0
13400,309.74,0
13400,0,1
13400,161.68,0
13400,0,1
13400,206.94,0
13400,908.38,0
13400,190.25,0
13400,217.14,0
13400,244.32,0
13400,280.19,0
13400,200.8,0
13400,181.87,0
13400,908.38,0
13400,597.95,0
13400,908.38,0
13400,4.98,0
13400,191.99,0
13400,472.41,0
13400,423.1,0
13400,678.97,0
13400,208.12,0
13400,908.38,0
13400,2.85,0
13400,578.64,0
13400,908.38,0
13400,113.66,0
13400,57.28,0
13400,87.28,0
13400,0,1
13400,298.5,0
13400,49.84,0
13400,6.47,0
13400,184.5,0
13400,437.69,0
13400,495.5,0
13400,908.38,0
13400,656.57,0
13400,872.37,0
13400,908.38,0
13400,547.54,0
13400,447.36,0
13400,908.38,0
13400,521.89,0
13400,421.59,0
13400,48.62,0
13400,908.38,0
13400,240.14,0
13400,525.09,0
13400,495.1,0
13400,588.14,0
13400,296.06,0
13400,908.38,0
13400,15.67,0
13400,101.4,0
13400,441.85,0
13400,486.39,0
13400,703.94,0
13400,582.77,0
13400,531.15,0
13400,10.31,0
13400,908.38,0
13400,449.91,0
13400,519.71,0
13400,0.5,0
13400,405.03,0
13400,215.68,0
13400,14.45,0
13400,527.18,0
13400,85.9,0
13400,908.38,0
13400,0,1
13400,908.38,0
13400,908.38,0
13400,101.4,0
13400,11.07,0
13400,908.38,0
13400,908.38,0
13400,113.3,0
13400,908.38,0
13400,0,1
13400,472.26,0
13400,374.34,0
13400,215.29,0
13400,202.05,0
13400,326.32,0
13400,908.38,0
13400,908.38,0
13400,390.42,0
13400,363.48,0
13400,908.38,0
13400,0,1
13400,215.27,0
13400,350.27,0
13400,371.76,0
13400,478.11,0
13400,6.83,0
13400,338.64,0
13400,908.38,0
13400,0,1
13400,15.62,0
13400,908.38,0
13400,475.4,0
13400,244.79,0
13400,21.17,0
13400,908.38,0
13400,469.01,0
13400,534.54,0
13400,908.38,0
13400,237.4,0
13400,450.26,0
13400,447.57,0
13400,908.38,0
13400,0.49,0
13400,425.41,0
13400,389.76,0
13400,258.76,0
13400,307.69,0
13400,78.34,0
13400,4.8,0
13400,702.08,0
13400,359.81,0
13400,0,1
13400,908.38,0
13400,30.91,0
13400,473.57,0
13400,0,1
13400,157.69,0
13400,335.5,0
13400,148.24,0
13400,285.76,0
13400,255.44,0
13400,544.85,0
13400,21.59,0
13400,908.38,0
13400,410.06,0
13400,908.38,0
13400,47.23,0
13400,400.95,0
13400,908.38,0
13400,494.14,0
13400,908.38,0
13400,424.17,0
13400,417.93,0
13400,908.38,0
13400,389.14,0
13400,473.5,0
13400,371.22,0
13400,732.83,0
13400,17.02,0
13400,908.38,0
13400,908.38,0
13400,314.71,0
13400,908.38,0
13400,391.55,0
13400,108.88,0
13400,460.94,0
13400,103.09,0
13400,0,1
13400,524.22,0
13400,908.38,0
13400,0,1
13400,341.01,0
13400,2.85,0
13400,876,0
13400,0,1
13400,249.55,0
13400,200.69,0
13400,399.38,0
13400,200.69,0
13400,543.53,0
13400,565.7,0
13400,239.17,0
13400,354.43,0
13400,165.66,0
13400,758.43,0
13400,0,1
13400,908.38,0
13400,908.38,0
13400,531.77,0
13400,611.26,0
13400,60.72,0
13400,87.25,0
13400,538.85,0
13400,7.44,0
13400,4.53,0
13400,493.4,0
13400,145.72,0
13400,1.75,0
13400,53.61,0
13400,405.43,0
13400,323.26,0
13400,2.42,0
13400,600.75,0
13400,908.38,0
13400,540.19,0
13400,2.41,0
13400,510.49,0
13400,305.37,0
13400,401.03,0
13400,364.46,0
13400,908.38,0
13400,522.14,0
13400,908.38,0
13400,501.75,0
13400,247.66,0
13400,518.4,0
13400,695.08,0
13400,299.22,0
13400,868.77,0
13400,537.6,0
13400,103.75,0
13400,434.5,0
13400,908.38,0
13400,304.68,0
13400,512.02,0
13400,536.17,0
13400,245.78,0
13400,507.63,0
13400,908.38,0
13400,908.38,0
13400,408.52,0
13400,28.82,0
13400,280.39,0
13400,221.46,0
13400,540.21,0
13400,565.93,0
13400,447.28,0
13400,482.65,0
13400,663.06,0
13400,399.96,0
13400,458.44,0
13400,693.68,0
13400,391.29,0
13400,648.06,0
13400,508.71,0
13400,78.06,0
13400,908.38,0
13400,469.36,0
13400,908.38,0
13400,3.79,0
13400,770.7,0
13400,451.64,0
13400,437.64,0
13400,908.38,0
13400,504.96,0
13400,908.38,0
13400,0,1
13400,908.38,0
13400,0,1
13400,908.38,0
13400,908.38,0
13400,22.18,0
13400,473.18,0
13400,908.38,0
13400,908.38,0
13400,0,1
13400,214.14,0
13400,493.4,0
13400,908.38,0
13400,640.35,0
13400,74.83,0
13400,240.66,0
13400,176.23,0
13400,285.17,0
13400,678.67,0
13400,819.4,0
13400,256.75,0
13400,21.88,0
13400,471.2,0
13400,908.38,0
13400,202.13,0
13400,383.39,0
13400,544.37,0
13400,908.38,0
13400,302.54,0
13400,908.38,0
13400,660.85,0
13400,532.84,0
13400,908.38,0
13400,908.38,0
13400,908.38,0
13400,20.13,0
13400,315.16,0
13400,0.95,0
13400,488.01,0
13400,908.38,0
13400,405.49,0
13400,1.39,0
13400,608.31,0
13400,908.38,0
13400,300.3,0
13400,205.34,0
13400,908.38,0
13400,384.62,0
13400,24.73,0
13400,13.7,0
13400,267.76,0
13400,262.06,0
13400,296.13,0
13400,908.38,0
13400,300.05,0
13400,425.1,0
13400,637.49,0
13400,840,0
13400,0,1
13400,678.78,0
13400,908.38,0
13400,90.24,0
13400,720.82,0
13400,0.85,0
13400,885.35,0
13400,908.38,0
13400,693.01,0
13400,908.38,0
13400,584.55,0
13400,208.02,0
13400,908.38,0
13400,122.46,0
13400,420.42,0
13400,0,1
13400,908.38,0
13400,110.24,0
13400,42.35,0
13400,908.38,0
13400,442.24,0
13400,53.61,0
13400,296.06,0
13400,523.74,0
13400,305.39,0
13400,98.08,0
13400,433.8,0
13400,398.89,0
13400,280.59,0
13400,908.38,0
13400,21.12,0
13400,212.05,0
13400,299.31,0
13400,10.29,0
13400,908.38,0
13400,88,0
13400,10.01,0
13400,470.52,0
13400,171.14,0
13400,908.38,0
13400,0,1
13400,2.15,0
13400,422.36,0
13400,138.82,0
13400,127.2,0
13400,442.21,0
13400,5.01,0
13400,908.38,0
13400,908.38,0
13400,0,1
13400,209.73,0
13400,5.37,0
13400,101.54,0
13400,192.42,0
13400,442.41,0
13400,448.44,0
13400,908.38,0
13400,611.47,0
13400,516.28,0
13400,288.9,0
13400,908.38,0
13400,402.78,0
13400,506.74,0
13400,3.56,0
13400,421.44,0
13400,7.9,0
13400,0,1
13400,720.42,0
13400,733.18,0
13400,908.38,0
13400,713.96,0
13400,512.94,0
13400,432.76,0
13400,703.03,0
13400,36.05,0
13400,0,1
13400,639.65,0
13400,0,1
13400,908.38,0
13400,908.38,0
13400,908.38,0
13400,521.14,0
13400,0,1
13400,455.41,0
13400,257.59,0
13400,908.38,0
13400,908.38,0
13400,233.19,0
13400,214.05,0
13400,506.03,0
13400,252.05,0
13400,0,1
13400,897.09,0
13400,532.19,0
13400,35.07,0
13400,242.52,0
13400,908.38,0
13400,455.61,0
13400,40.07,0
13400,402.15,0
13400,193.75,0
13400,453.64,0
13400,282.98,0
13400,497.2,0
13400,908.38,0
13400,908.38,0
13400,117.14,0
13400,470.13,0
13400,231.93,0
13400,338.21,0
13400,526.95,0
13400,908.38,0
13400,908.38,0
13400,581.7,0
13400,497.62,0
13400,646.48,0
13400,908.38,0
13400,2.67,0
13400,2.12,0
13400,177,0
13400,908.38,0
13400,0,1
13400,468.27,0
13400,908.38,0
13400,47.66,0
13400,908.38,0
13400,28.95,0
13400,908.38,0
13400,244.84,0
13400,421.18,0
13400,583.13,0
13400,0,1
13400,228.2,0
13400,490.91,0
13400,218.46,0
13400,409.87,0
13400,225.11,0
13400,107.7,0
13400,908.38,0
13400,1.9,0
13400,908.38,0
13400,305.75,0
13400,463.58,0
13400,908.38,0
13400,409.87,0
13400,101.3,0
13400,604.02,0
13400,734.47,0
13400,908.38,0
13400,461.26,0
13400,908.38,0
13400,287.77,0
13400,892.6,0
13400,225.11,0
13400,908.38,0
13400,0,1
13400,309.17,0
13400,0,1
13400,908.38,0
13400,2.48,0
13400,908.38,0
13400,507.32,0
13400,583.13,0
13400,493.46,0
13400,436.66,0
13400,198.18,0
13400,536.8,0
13400,323.76,0
13400,252.24,0
13400,429.61,0
13400,908.38,0
13400,782.59,0
13400,908.38,0
13400,464.95,0
13400,285.66,0
13400,908.38,0
13400,908.38,0
13400,429.61,0
13400,0,1
13400,908.38,0
13400,908.38,0
13400,143.73,0
13400,107.7,0
13400,908.38,0
13400,0,1
13400,581.21,0
13400,306.46,0
13400,456.72,0
13400,908.38,0
13400,583.28,0
13400,908.38,0
13400,121.87,0
13400,598.67,0
13400,423.14,0
13400,238.18,0
13400,108.21,0
13400,490.01,0
13400,208.72,0
13400,559.66,0
13400,407.69,0
13400,311.18,0
13400,254.36,0
13400,407.69,0
13400,908.38,0
13400,462,0
13400,254.36,0
13400,0,1
13400,98.81,0
13400,264.03,0
13400,908.38,0
13400,11.74,0
13400,674.25,0
13400,513.84,0
13400,10.01,0
13400,473.57,0
13400,908.38,0
13400,437.74,0
13400,180.67,0
13400,908.38,0
13400,908.38,0
13400,711.02,0
13400,155.16,0
13400,78.1,0
13400,1.67,0
13400,11.74,0
13400,445.57,0
13400,693.86,0
13400,10.01,0
13400,513.84,0
13400,397.96,0
13400,30.67,0
13400,193.41,0
13400,466.96,0
13400,485.94,0
13400,518.72,0
13400,0,1
13400,553.22,0
13400,473.13,0
13400,542.36,0
13400,286.59,0
13400,1.82,0
13400,490.01,0
13400,243.7,0
13400,908.38,0
13400,0,1
13400,908.38,0
13400,485.94,0
13400,168.25,0
13400,908.38,0
13400,583.28,0
13400,908.38,0
13400,29.99,0
13400,262.94,0
13400,1.86,0
13400,584.23,0
13400,362.22,0
13400,0,1
13400,243.7,0
13400,297.1,0
13400,291.79,0
13400,738,0
13400,908.38,0
13400,259.96,0
13400,90.31,0
13400,908.38,0
13400,0,1
13400,320.26,0
13400,2.09,0
13400,21.82,0
13400,892.6,0
13400,908.38,0
13400,153.12,0
13400,431.36,0
13400,475.02,0
13400,893.11,0
13400,1.9,0
13400,183.22,0
13400,533.11,0
13400,908.38,0
13400,421.18,0
13400,908.38,0
13400,468.27,0
13400,908.38,0
13400,28.95,0
13400,42.34,0
13400,508.4,0
13400,166.08,0
13400,426.78,0
13400,29.25,0
13400,228.2,0
13400,1.31,0
13400,908.38,0
13400,908.38,0
13400,877.01,0
13400,877.79,0
13400,507.06,0
13400,1.02,0
13400,877.01,0
13400,183.22,0
13400,22.09,0
13400,0,1
13400,569.09,0
13400,536.8,0
13400,908.38,0
13400,716.39,0
13400,511.31,0
13400,908.38,0
13400,502.09,0
13400,296.69,0
13400,908.38,0
13400,431.36,0
13400,908.38,0
13400,1.31,0
13400,475.02,0
13400,2.12,0
13400,10.02,0
13400,908.38,0
13400,559.66,0
13400,17.79,0
13400,572.13,0
13400,441.16,0
13400,908.38,0
13400,193.41,0
13400,0,1
13400,711.02,0
13400,518.72,0
13400,0,1
13400,455.23,0
13400,573.6,0
13400,137.72,0
13400,463.56,0
13400,455.23,0
13400,483.15,0
13400,238.18,0
13400,0,1
13400,908.38,0
13400,122.74,0
13400,30.67,0
13400,315.67,0
13400,0,1
13400,441.16,0
13400,402.84,0
13400,264.03,0
13400,174.04,0
13400,0,1
13400,0,1
13400,908.38,0
13400,908.38,0
13400,159.98,0
13400,473.13,0
13400,728.83,0
13400,0.54,0
13400,908.38,0
13400,168.25,0
13400,84.24,0
13400,0,1
13400,908.38,0
13400,208.72,0
13400,227.65,0
13400,95.47,0
13400,95.47,0
13400,276.12,0
13400,258,0
13400,908.38,0
13400,108.21,0
13400,11.2,0
13400,466.96,0
13400,587.72,0
13400,463.56,0
13400,542.36,0
13400,0.54,0
13400,408.43,0
13400,0,1
13400,258,0
13400,0,1
13400,408.43,0
13400,199.83,0
13400,908.38,0
13400,908.38,0
13400,908.38,0
13400,61.61,0
13400,908.38,0
13400,227.65,0
13400,852.76,0
13400,908.38,0
13400,66.01,0
13400,336.55,0
13400,423.14,0
13400,526.18,0
13400,325.07,0
